Company,Role,Job_Code,JD_Link,Raw_JD_Text_File,Raw_JD_Text_Snippet,CPI_Cutoff,CTC_BTech,Gross_Salary_BTech
N/A,N/A,9206,https://campus.placements.iitb.ac.in/applicant/job/9206,fetched_jds\NA_NA_9206.txt,"Job Details
Company Overview
Abacus.AI is the world's first AI super-assistant tailored for enterprises and professionals. We believe that the future of work will be AI-assisted in the beginning and AI-first in a few years.
Abacus is at the forefront of this revolution. We make it super simple to use AI to automate your work and business processes and generate ROI for businesses.
It’s an all-in-one AI platform that professionals and enterprises can use for all their needs. Major Fortune 500 comp",N/A,N/A,N/A
N/A,N/A,9797,https://campus.placements.iitb.ac.in/applicant/job/9797,fetched_jds\NA_NA_9797.txt,"Job Details
THE ROLE:
Research is
at the core of WorldQuant. Through rigorous exploration and unconstrained
thinking
about how to apply data to the
financial markets, our researchers are in constant search of new Alphas. We
strive
to understand data in ways our
competitors don’t believe is possible. Researchers at WorldQuant employ tested
processes seeking to identify
high-quality predictive signals that we believe are undiscovered by the wider
market.
These signals are mathematical
expressions ",N/A,N/A,N/A
N/A,N/A,9937,https://campus.placements.iitb.ac.in/applicant/job/9937,fetched_jds\NA_NA_9937.txt,"Job Details
JOB SUMMARY
Publicis Sapient is looking for a Senior Associate – Data Science to join its Data Science 
practice. The role is to spot and define data-science opportunities as the part of client 
interactions and drive the next generation innovation in data-driven solutions. As part of the 
team, you will be responsible for implementing relevant machine learning and statistical 
analysis algorithms.
In this role you will educate internal and external teams on conceptual models for pro",N/A,N/A,N/A
N/A,N/A,9939,https://campus.placements.iitb.ac.in/applicant/job/9939,fetched_jds\NA_NA_9939.txt,"Job Details
About Kotak Mahindra Group:
Established in 1985, the Kotak Mahindra Group
is one of India’s leading financial services conglomerates. In February 2003,
Kotak Mahindra Finance Ltd (KMFL), the group’s flagship company, received a
banking license from the Reserve Bank of India (RBI). With this, KMFL became
the first non-banking finance company in India to become a bank – Kotak
Mahindra Bank Limited.
The consolidated balance sheet of Kotak
Mahindra Group is over 1 lakh crore and the cons",N/A,N/A,N/A
N/A,N/A,9482,https://campus.placements.iitb.ac.in/applicant/job/9482,fetched_jds\NA_NA_9482.txt,"Job Details
As a Software Development Intern at Samsung Research and Development Institute India Delhi, you will have the opportunity to work on real-world projects that contribute directly to our product offerings. You will collaborate with experienced engineers, gain hands-on experience in various aspects of software development, and develop skills that are essential for a successful career in technology.
The selected interns would be working in any of the areas while enabling their skills on ",N/A,N/A,N/A
N/A,N/A,9731,https://campus.placements.iitb.ac.in/applicant/job/9731,fetched_jds\NA_NA_9731.txt,"Job Details
Role -1
SDE-1 Backend
As a Software Developer at Purplle.com, you will play a key role in designing, developing, and maintaining high-performance
software solutions. You will work with a cross-functional team of engineers and collaborate on projects that leverage your expertise
in Golang, Node.js, PHP, MySQL, MongoDB, Redis, Kafka and Google Cloud Platform.
Key Responsibilities:
● Design, develop, and maintain software applications using Golang and Node.js.
● Create and optimize data",N/A,N/A,N/A
N/A,N/A,9732,https://campus.placements.iitb.ac.in/applicant/job/9732,fetched_jds\NA_NA_9732.txt,"Job Details
Leadership Associate across any of the below mentioned roles. In order to ensure a holistic development, every candidate part of this program will be proactively rotated across these key roles to build leadership and managerial capabilities.
1. Product Analyst
The Product Analyst will be responsible for working closely with the product team to define product roadmap. The
Product Analyst will play a crucial role in analyzing product performance, gathering user feedback, and
providing ",N/A,N/A,N/A
N/A,N/A,9653,https://campus.placements.iitb.ac.in/applicant/job/9653,fetched_jds\NA_NA_9653.txt,"Job Details
Team
Profile:
Alvarez
& Marsal’s Business Transformation Services (BTS) works with mid to large
cap companies with growth aspirations and profitability / efficiency related
challenges.
The
practice will cover varied sectors such as Transportation & Logistics,
Consumer, Food & Agri, Healthcare and Financial Services with service
offerings such as Investment / Market Entry Solutions, Revenue Enhancement
Solutions, Supply Chain & Operations Improvement, and Digital
Transformation.
Job R",N/A,N/A,N/A
N/A,N/A,10086,https://campus.placements.iitb.ac.in/applicant/job/10086,fetched_jds\NA_NA_10086.txt,"Job Details
Role 11- Machine Learning/Deep Learning General AI (GenAI)
Job Summary:
We are seeking
an experienced Machine Learning/Deep Learning General AI (GenAI) to join our
team and drive the development of cutting-edge AI solutions. As a GenAI
developer, you will be responsible for the design, development, and deployment
of scalable and efficient AI models using machine learning and deep learning
techniques. You will work closely with cross-functional teams to ensure the
successful delivery ",N/A,N/A,N/A
N/A,N/A,10085,https://campus.placements.iitb.ac.in/applicant/job/10085,fetched_jds\NA_NA_10085.txt,"Job Details
Role 10 – Python Developer
Job Summary: -
We are seeking a highly skilled and experienced Python Developer to join our team. As a Python Developer, you will be responsible for designing, developing, testing, and maintaining software applications using Python programming language. You will work closely with cross-functional teams to identify and prioritize project requirements, and develop high-quality software solutions that meet business needs
Key Responsibilities: -
•        Design",N/A,N/A,N/A
N/A,N/A,10084,https://campus.placements.iitb.ac.in/applicant/job/10084,fetched_jds\NA_NA_10084.txt,"Job Details
Role 9 – Cloud Technology
Job Overview:
Learn-Unlearn-Learn-Build. How
passionate are you to build solutions for Autonomous Vehicles? As we enter the
era of vehicles being defined by their software, and cloud playing an important
role here both in-vehicle and off-vehicle, we invite you to bring your passion
for developing and cloud-based software to build tomorrow's mobility solutions.
Roles and Responsibilities:
•
Gain the required skills in Cloud Technology via
training and certifi",N/A,N/A,N/A
N/A,N/A,10083,https://campus.placements.iitb.ac.in/applicant/job/10083,fetched_jds\NA_NA_10083.txt,"Job Details
Role 8 – Computer Vision
Job Overview
How passionate are
you to build solutions for Autonomous Vehicles? In the era of autonomous
vehicles, understanding the environment and building a model of the immediate
environment cannot be ignored.  Computer
Vision as a field enables vehicles in this direction, and hence we invite you
to bring your passion for developing next generation technologies to production
in the field of mobility solutions.
Responsibilities
Support research on latest t",N/A,N/A,N/A
N/A,N/A,10082,https://campus.placements.iitb.ac.in/applicant/job/10082,fetched_jds\NA_NA_10082.txt,"Job Details
Role 7 – Control Systems
Job Overview
How passionate are you to build
solutions for motion control systems for vehicles? You will be part of team who
build state of the art solution and functions for upcoming vehicles with Next
generation technology in Chassis, autonomous driving features
We invite you to bring your passion for
developing next generation technologies to production in the field of mobility
solutions
Responsibilities
Support
     research on latest technologies and def",N/A,N/A,N/A
N/A,N/A,10081,https://campus.placements.iitb.ac.in/applicant/job/10081,fetched_jds\NA_NA_10081.txt,"Job Details
Role 6 – AI ML
Job Overview
Learn-Unlearn-Learn-Build. How passionate are
you to build solutions for Autonomous Vehicles? As we enter the era of vehicles
being defined by their software, and AI playing an important role here both
in-vehicle and off-vehicle, we invite you to bring your passion for developing
and / or porting AI based software to build tomorrows mobility solutions.
Responsibilities
Support
     research on latest technologies and define and execute PoCs
Define, plan
  ",N/A,N/A,N/A
N/A,N/A,10080,https://campus.placements.iitb.ac.in/applicant/job/10080,fetched_jds\NA_NA_10080.txt,"Job Details
Role 5 – C++ Adaptive Autosar
Work
and Practice Summary
:
KPIT is looking for Smart, Versatile, Dynamic and Solution
oriented engineers for creating a Software Solution in the Automotive Domain.
In this role the engineers would be involved in developing Vehicle features in C++,  by covering all aspects of design,
implementation, and validation. The engineers are expected to work with a
global team comprising of team from Japan, Pune and Bangalore, OEMs and their
suppliers. We are exp",N/A,N/A,N/A
N/A,N/A,10079,https://campus.placements.iitb.ac.in/applicant/job/10079,fetched_jds\NA_NA_10079.txt,"Job Details
Role 4 – Embedded C
About
Practice
We are on a very exciting journey of transition to software
defined vehicle, addressing key industry challenges of on time delivery of SDV
programs through our solutions on “Virtual Engineering Ecosystem”. We are part
of a unique team working through technologies across automotive domain,
Simulation, DevOps, Cloud to enable digital twin of the vehicle accessible over
cloud. You will be working on these technologies and will have immense
opportunitie",N/A,N/A,N/A
N/A,N/A,10078,https://campus.placements.iitb.ac.in/applicant/job/10078,fetched_jds\NA_NA_10078.txt,"Job Details
Role 3 – Linux BSP
About Practice
We are on a very exciting journey of transition to software
defined vehicle, addressing key industry challenges of on time delivery of SDV
programs through our solutions on “Virtual Engineering Ecosystem”. We are part
of a unique team working through technologies across automotive domain,
Simulation, DevOps, Cloud to enable digital twin of the vehicle accessible over
cloud. You will be working on these technologies and will have immense
opportunities",N/A,N/A,N/A
N/A,N/A,10071,https://campus.placements.iitb.ac.in/applicant/job/10071,fetched_jds\NA_NA_10071.txt,"Job Details
Role 2 – Engineering Electronics
About Practice
We are on a very exciting journey of transition to software
defined vehicle, addressing key industry challenges of on time delivery of SDV
programs through our solutions on “Virtual Engineering Ecosystem”. We are part
of a unique team working through technologies across automotive domain,
Simulation, DevOps, Cloud to enable digital twin of the vehicle accessible over
cloud. You will be working on these technologies and will have immense",N/A,N/A,N/A
N/A,N/A,10059,https://campus.placements.iitb.ac.in/applicant/job/10059,fetched_jds\NA_NA_10059.txt,"Job Details
Role 1 – Eng_E&TC (C Embedded)
About
Practice
We are on a very exciting journey of transition to software
defined vehicle, addressing key industry challenges of on time delivery of SDV
programs through our solutions on “Virtual Engineering Ecosystem”. We are part
of a unique team working through technologies across automotive domain,
Simulation, DevOps, Cloud to enable digital twin of the vehicle accessible over
cloud. You will be working on these technologies and will have immense
o",N/A,N/A,N/A
N/A,N/A,10382,https://campus.placements.iitb.ac.in/applicant/job/10382,fetched_jds\NA_NA_10382.txt,"Job Details
About the Role:
We are seeking a highly skilled and experienced Subject Matter Expert (SME) in Mechanical Domain, Manufacturing Engineering, Construction Tech, Architecture, Water Engineering to join our team. The SME will serve as the go-to resource for advanced knowledge, troubleshooting, and advice in the specified domain, guiding development and operational teams toward innovative solutions and best practices. The ideal candidate will bring a blend of technical expertise, communi",N/A,N/A,N/A
N/A,N/A,10297,https://campus.placements.iitb.ac.in/applicant/job/10297,fetched_jds\NA_NA_10297.txt,"Job Details
About Role:
We are seeking a highly skilled Product Definition Engineer to join our dynamic product development team. The successful candidate will play a critical role in bridging the gap between product management, engineering, and design teams. As a Product Definition Engineer, you will define the requirements, features, and technical specifications for new software products and enhancements, ensuring they align with business goals and deliver exceptional value to our customers. T",N/A,N/A,N/A
N/A,N/A,10294,https://campus.placements.iitb.ac.in/applicant/job/10294,fetched_jds\NA_NA_10294.txt,"Job Details
Job Description:
About Role:
We are looking for motivated, self-starter individuals to join our growing consulting team. Someone who
is passionate about building a great product and plays a vital role to identify solutions. Here you will be
responsible for building scientific/engineering software applications that range from desktop to cloud.
Your primary responsibility will be to design and develop these applications and to coordinate with the
rest of the team working on different l",N/A,N/A,N/A
N/A,N/A,10293,https://campus.placements.iitb.ac.in/applicant/job/10293,fetched_jds\NA_NA_10293.txt,"Job Details
About the Role:
We are seeking a highly skilled and experienced Subject Matter Expert (SME) in Mechanical Domain, Manufacturing Engineering, Construction Tech, Architecture, Water Engineering to join our team. The SME will serve as the go-to resource for advanced knowledge, troubleshooting, and advice in the specified domain, guiding development and operational teams toward innovative solutions and best practices. The ideal candidate will bring a blend of technical expertise, communi",N/A,N/A,N/A
